edge_id,start_node_id,end_node_id,osm_start_node_id,osm_end_node_id,speed_mph_mean,speed_mph_stddev,dist_meter,time_sec_mean,time_sec_stddev
9479,5317,5409,42433035,42455238,4.12,1.25,107.10,58.22,17.63
9480,5318,5354,5481998046,42436653,4.61,3.58,33.42,16.21,12.57
9481,5319,5599,595464704,595473259,19.20,12.29,322.64,37.60,24.07
9482,5320,5345,595448573,60925950,17.30,18.71,24.36,3.15,3.41
9483,5321,5606,595464709,595473385,21.61,10.90,326.04,33.75,17.01
9484,5322,5301,4207779535,42443078,18.69,7.39,35.69,4.27,1.69
9485,5323,5090,2499757467,42427139,9.47,2.11,249.24,58.88,13.10
9486,5323,5276,2499757467,42428978,12.60,7.21,76.76,13.63,7.79
9487,5324,5287,595464558,1362215055,18.79,10.30,29.65,3.53,1.93
9488,5325,5341,42438707,5481977604,15.43,7.35,15.05,2.18,1.04
9489,5325,5370,42438707,42444456,5.92,6.26,85.84,32.44,34.33
9490,5326,5309,42435957,3099327976,8.51,4.20,13.99,3.68,1.82
9491,5326,5355,42435957,4205440406,18.21,7.45,45.96,5.65,2.31
9492,5327,5312,595464577,60918686,26.89,10.33,14.89,1.24,0.48
9493,5328,5404,42443574,42449127,14.08,7.81,89.62,14.24,7.90
9494,5328,5510,42443574,42439927,9.41,4.02,239.63,56.95,24.34
9495,5329,5245,42442684,42433020,8.17,5.13,82.44,22.57,14.18
9496,5329,5308,42442684,6363741213,14.50,6.99,38.22,5.90,2.84
9497,5329,5373,42442684,42442697,15.54,6.34,83.65,12.04,4.91
9498,5330,5303,42437801,5481922120,19.30,5.77,27.55,3.19,0.96
9499,5330,5424,42437801,2328595430,12.90,7.64,110.81,19.22,11.39
9500,5331,5393,5378686567,42433779,5.69,6.04,66.23,26.04,27.63
9501,5332,5167,60926042,595462052,22.36,14.67,162.26,16.23,10.65
9502,5333,5256,42447206,5481978523,17.01,4.83,75.95,9.99,2.84
9503,5333,5288,42447206,42443819,20.55,7.08,78.70,8.56,2.95
9504,5334,5363,4205440420,2141026518,11.88,8.51,46.80,8.81,6.31
9505,5335,5323,2499757469,2499757467,13.37,8.54,40.69,6.81,4.34
9506,5335,5338,2499757469,42428984,18.52,9.40,39.67,4.79,2.43
9507,5336,5323,42428980,2499757467,11.94,5.14,14.00,2.62,1.13
9508,5336,5335,42428980,2499757469,20.89,7.59,46.02,4.93,1.79
9509,5336,5375,42428980,42433041,14.19,7.00,75.87,11.96,5.90
9510,5337,5377,42446182,2799368116,18.40,8.48,78.58,9.55,4.40
9511,5337,5446,42446182,589928040,7.99,4.23,141.55,39.62,20.99
9512,5338,5121,42428984,42427143,9.87,4.72,229.74,52.05,24.89
9513,5338,5335,42428984,2499757469,16.75,7.66,39.67,5.30,2.42
9514,5338,5348,42428984,42428985,16.09,9.62,87.76,12.20,7.30
9515,5339,5293,42440075,42440072,18.45,5.22,80.20,9.72,2.75
9516,5340,5401,42446919,42439718,8.28,3.41,72.07,19.46,8.01
9517,5341,5356,5481977604,5481977611,16.55,7.46,12.88,1.74,0.78
9518,5342,5275,42455234,42433030,7.49,6.05,62.12,18.55,14.98
9519,5342,5378,42455234,42432226,15.03,7.33,76.35,11.37,5.55
9520,5342,5450,42455234,42442703,11.03,7.64,141.24,28.64,19.85
9521,5343,5376,5481977609,42445189,4.63,6.93,39.21,18.95,28.40
9522,5344,5240,42444097,42428124,11.15,6.73,85.11,17.07,10.31
9523,5344,5413,42444097,42427190,12.44,18.65,85.52,15.37,23.04
9524,5345,5310,60925950,42427168,14.65,9.64,98.33,15.01,9.87
9525,5345,5349,60925950,595473291,13.29,11.21,9.20,1.55,1.31
9526,5345,5456,60925950,42429017,9.36,7.51,130.52,31.21,25.04
9527,5346,5292,596776654,4212658371,16.79,7.72,49.33,6.57,3.02
9528,5346,5295,596776654,596776656,11.17,7.58,85.86,17.19,11.66
9529,5346,5370,596776654,42444456,12.11,7.52,27.23,5.03,3.13
9530,5347,5322,42443081,4207779535,21.28,7.19,43.26,4.55,1.54
9531,5348,5170,42428985,42427146,10.77,6.73,189.10,39.26,24.54
9532,5348,5338,42428985,42428984,18.77,7.50,87.76,10.46,4.18
9533,5348,5360,42428985,42428989,12.79,9.65,80.97,14.16,10.67
9534,5349,5345,595473291,60925950,15.61,11.48,9.20,1.32,0.97
9535,5349,5364,595473291,595473295,12.75,12.14,56.40,9.89,9.42
9536,5350,5232,42438255,42432994,7.81,5.32,116.05,33.23,22.61
9537,5350,5297,42438255,42439711,15.57,8.38,79.18,11.37,6.12
9538,5350,5401,42438255,42439718,25.55,4.15,84.01,7.36,1.19
9539,5351,5101,42434246,42434249,7.32,4.60,266.91,81.52,51.19
9540,5351,5299,42434246,42439910,13.43,8.23,85.11,14.18,8.69
9541,5351,5363,42434246,2141026518,14.45,7.13,13.39,2.07,1.02
9542,5352,5253,3519902039,5482216770,14.84,6.59,92.48,13.94,6.19
9543,5353,5249,42435885,42440069,7.05,3.47,95.19,30.20,14.86
9544,5353,5304,42435885,42435881,12.90,7.81,79.39,13.77,8.34
9545,5353,5384,42435885,42435891,22.04,6.76,79.43,8.06,2.47
9546,5354,5359,42436653,3514651030,21.66,6.13,16.99,1.75,0.50
9547,5355,5369,4205440406,3099327930,16.90,8.03,37.37,4.95,2.35
9548,5356,5437,5481977611,42438772,6.26,6.29,115.12,41.11,41.30
9549,5357,5112,42440376,2141026505,10.36,6.39,259.16,55.99,34.56
9550,5357,5309,42440376,3099327976,17.10,9.34,81.14,10.61,5.80
9551,5358,5395,42439490,42435231,20.95,9.45,79.75,8.52,3.84
9552,5358,5514,42439490,42439497,9.76,5.18,215.98,49.49,26.25
9553,5359,5365,3514651030,4207779532,21.80,6.02,11.02,1.13,0.31
9554,5360,5348,42428989,42428985,16.62,8.26,80.97,10.90,5.41
9555,5360,5371,42428989,42428994,16.09,8.25,84.10,11.69,5.99
9556,5360,5431,42428989,42433044,11.28,5.26,100.51,19.93,9.30
9557,5361,5347,4207779536,42443081,22.39,7.04,27.88,2.78,0.87
9558,5362,5314,42429530,42438235,16.45,6.44,82.34,11.20,4.39
9559,5362,5394,42429530,5481922057,17.53,4.96,38.88,4.96,1.41
9560,5363,5351,2141026518,42434246,14.29,6.71,13.39,2.10,0.98
9561,5363,5396,2141026518,4205440421,17.91,6.50,41.75,5.21,1.89
9562,5363,5400,2141026518,2141026521,14.87,7.60,85.68,12.89,6.59
9563,5364,5349,595473295,595473291,12.56,10.67,56.40,10.04,8.53
9564,5364,5367,595473295,60926076,17.02,13.57,6.97,0.92,0.73
9565,5365,5379,4207779532,3514651038,21.01,6.66,34.48,3.67,1.16
9566,5366,5339,42438018,42440075,19.65,5.65,80.46,9.16,2.63
9567,5366,5387,42438018,589927880,11.20,3.54,87.16,17.40,5.49
9568,5367,5272,60926076,595480989,18.96,7.12,85.02,10.03,3.76
9569,5367,5332,60926076,60926042,21.25,17.25,28.88,3.04,2.47
9570,5367,5364,60926076,595473295,13.30,10.23,6.97,1.17,0.90
9571,5367,5391,60926076,42427185,14.79,9.64,77.97,11.79,7.68
9572,5368,5222,4585289965,42435396,11.24,7.17,153.28,30.50,19.44
9573,5369,5357,3099327930,42440376,14.75,4.46,13.13,1.99,0.60
9574,5369,5403,3099327930,3099327948,17.99,7.35,76.34,9.49,3.88
9575,5369,5441,3099327930,5522139153,18.24,3.73,101.79,12.48,2.55
9576,5370,5346,42444456,596776654,12.78,6.83,27.23,4.76,2.55
9577,5370,5397,42444456,4207752448,14.21,8.38,31.65,4.98,2.94
9578,5370,5407,42444456,589928028,12.10,7.52,85.24,15.76,9.80
9579,5371,5220,42428994,42427152,9.29,5.66,158.27,38.11,23.23
9580,5371,5360,42428994,42428989,17.21,9.56,84.10,10.93,6.07
9581,5371,5386,42428994,42428998,17.87,7.67,84.14,10.53,4.52
9582,5372,5357,4205440410,42440376,19.19,8.88,35.95,4.19,1.94
9583,5373,5329,42442697,42442684,15.29,7.20,83.65,12.24,5.76
9584,5373,5411,42442697,42437319,16.00,6.17,83.72,11.70,4.51
9585,5373,5501,42442697,42439728,13.42,4.10,176.44,29.42,8.99
9586,5374,5246,5481922053,42434122,7.47,5.33,125.65,37.61,26.79
9587,5375,5406,42433041,42433043,18.86,7.29,79.27,9.40,3.64
9588,5375,5467,42433041,42454622,13.14,4.63,129.90,22.12,7.80
9589,5376,5333,42445189,42447206,19.27,6.54,79.89,9.27,3.15
9590,5376,5487,42445189,42445196,7.91,6.08,154.30,43.61,33.50
9591,5377,5228,2799368116,42438984,7.69,4.14,154.42,44.91,24.15
9592,5377,5410,2799368116,42446184,17.51,8.45,79.93,10.21,4.93
9593,5378,5342,42432226,42455234,15.11,6.13,76.35,11.30,4.58
9594,5378,5409,42432226,42455238,15.32,6.08,75.17,10.97,4.35
9595,5379,5388,3514651038,42456107,20.93,6.92,18.54,1.98,0.65
9596,5380,5313,5481998054,5481998057,17.96,7.91,70.40,8.77,3.86
9597,5381,5443,42438218,42427196,5.21,4.51,82.60,35.49,30.74
9598,5382,5371,42429474,42428994,14.53,6.61,12.31,1.90,0.86
9599,5383,5346,589928042,596776654,5.18,5.49,85.34,36.82,38.99
9600,5383,5374,589928042,5481922053,17.25,7.22,15.55,2.02,0.84
9601,5384,5353,42435891,42435885,16.75,9.58,79.43,10.61,6.07
9602,5384,5419,42435891,42435894,20.68,6.58,79.44,8.59,2.74
9603,5384,5460,42435891,42444028,6.52,4.72,108.52,37.22,26.94
9604,5385,5361,4207962274,4207779536,22.66,6.55,58.23,5.75,1.66
9605,5386,5371,42428998,42428994,13.92,10.26,84.14,13.52,9.97
9606,5386,5405,42428998,42429002,16.25,9.03,86.76,11.95,6.64
9607,5386,5416,42428998,42449627,8.70,6.56,37.89,9.74,7.34
9608,5387,5366,589927880,42438018,16.83,8.93,87.16,11.59,6.14
9609,5387,5399,589927880,5890746369,10.76,6.18,13.30,2.76,1.59
9610,5388,5183,42456107,42443072,8.65,5.04,228.94,59.23,34.53
9611,5388,5422,42456107,42434389,21.02,7.01,80.85,8.60,2.87
9612,5389,5351,42439922,42434246,11.35,9.43,85.68,16.88,14.03
9613,5389,5400,42439922,2141026521,12.61,7.02,13.85,2.46,1.37
9614,5390,5333,3903057548,42447206,8.78,6.65,60.68,15.46,11.71
9615,5391,5367,42427185,60926076,13.98,15.83,77.97,12.47,14.12
9616,5391,5413,42427185,42427190,13.42,8.22,108.22,18.04,11.05
9617,5391,5548,42427185,42428094,9.95,4.85,196.40,44.18,21.55
9618,5392,5430,42428130,595729852,13.08,4.95,103.08,17.63,6.67
9619,5393,5372,42433779,4205440410,21.08,6.61,42.61,4.52,1.42
9620,5393,5403,42433779,3099327948,10.99,4.90,13.53,2.75,1.23
9621,5394,5362,5481922057,42429530,3.44,4.67,38.88,25.31,34.41
9622,5394,5470,5481922057,42446190,12.26,6.69,114.16,20.83,11.37
9623,5395,5242,42435231,42435230,8.63,4.96,154.42,40.01,23.00
9624,5395,5426,42435231,42443821,20.06,9.78,81.29,9.07,4.42
9625,5396,5363,4205440421,2141026518,9.53,7.73,41.75,9.80,7.95
9626,5396,5562,4205440421,42432659,8.76,6.72,223.98,57.19,43.87
9627,5397,5370,4207752448,42444456,9.02,6.72,31.65,7.85,5.86
9628,5397,5471,4207752448,42444457,5.83,6.06,110.55,42.41,44.09
9629,5398,5254,5481998068,42443077,6.27,2.51,149.21,53.22,21.34
9630,5399,5387,5890746369,589927880,19.60,10.59,13.30,1.52,0.82
9631,5399,5482,5890746369,589927879,8.91,6.30,120.68,30.29,21.40
9632,5400,5412,2141026521,4205440423,20.23,5.32,37.55,4.15,1.09
9633,5400,5611,2141026521,42432665,9.68,6.37,266.21,61.51,40.46
9634,5401,5350,42439718,42438255,24.13,5.10,84.01,7.79,1.65
9635,5401,5451,42439718,42439721,25.19,3.87,131.96,11.72,1.80
9636,5402,5451,42449166,42439721,12.16,3.53,70.85,13.03,3.78
9637,5403,5417,3099327948,4205440414,18.06,6.51,38.86,4.81,1.74
9638,5404,5353,42449127,42435885,7.76,5.67,66.52,19.19,14.02
9639,5404,5460,42449127,42444028,17.67,7.18,88.36,11.18,4.55
9640,5405,5258,42429002,42427159,7.88,3.79,140.19,39.81,19.18
9641,5405,5386,42429002,42428998,17.45,7.89,86.76,11.12,5.03
9642,5405,5420,42429002,42429006,17.54,7.75,85.56,10.91,4.82
9643,5406,5338,42433043,42428984,6.12,4.17,86.83,31.76,21.65
9644,5406,5348,42433043,42428985,10.95,7.13,72.06,14.72,9.58
9645,5406,5431,42433043,42433044,14.91,8.30,76.20,11.43,6.36
9646,5407,5383,589928028,589928042,12.54,6.96,27.31,4.87,2.70
9647,5407,5433,589928028,589928029,14.77,9.16,79.55,12.05,7.48
9648,5408,5278,42447207,42452330,10.97,5.43,143.15,29.19,14.46
9649,5408,5376,42447207,42445189,17.01,6.70,79.99,10.52,4.14
9650,5409,5317,42455238,42433035,8.29,4.95,107.10,28.89,17.24
9651,5409,5378,42455238,42432226,16.02,8.03,75.17,10.50,5.26
9652,5409,5435,42455238,42447418,13.67,6.52,76.09,12.45,5.94
9653,5409,5507,42455238,42442710,12.44,6.80,140.88,25.34,13.86
9654,5410,5439,42446184,42446187,15.05,8.55,79.13,11.76,6.68
9655,5410,5509,42446184,589928038,11.66,5.70,143.17,27.47,13.43
9656,5411,5279,42437319,2499803009,8.46,7.54,154.97,41.00,36.58
9657,5411,5373,42437319,42442697,14.91,8.72,83.72,12.56,7.34
9658,5411,5438,42437319,42442702,16.90,6.77,76.68,10.15,4.07
9659,5411,5473,42437319,5748721453,19.83,4.39,93.09,10.50,2.32
9660,5412,5427,4205440423,2141026495,19.10,6.90,41.52,4.86,1.76
9661,5413,5344,42427190,42444097,12.97,5.15,85.52,14.75,5.86
9662,5413,5391,42427190,42427185,16.34,15.25,108.22,14.81,13.82
9663,5413,5443,42427190,42427196,17.19,6.81,141.08,18.36,7.27
9664,5413,5476,42427190,42430951,10.97,7.14,82.68,16.85,10.97
9665,5414,5368,4207962275,4585289965,16.97,4.39,63.18,8.33,2.16
9666,5414,5385,4207962275,4207962274,20.82,6.12,70.93,7.62,2.24
9667,5415,5380,5482216773,5481998054,22.42,4.25,47.97,4.79,0.91
9668,5416,5444,42449627,42446337,7.39,8.16,81.51,24.68,27.27
9669,5416,5498,42449627,42433046,9.64,6.47,117.28,27.20,18.25
9670,5417,5429,4205440414,3099327935,17.93,8.09,39.75,4.96,2.24
9671,5418,5383,589928041,589928042,6.86,6.66,79.53,25.94,25.19
9672,5419,5339,42435894,42440075,10.44,3.13,96.99,20.78,6.22
9673,5419,5384,42435894,42435891,17.62,9.40,79.44,10.08,5.38
9674,5419,5447,42435894,42435898,20.26,6.34,79.15,8.74,2.74
9675,5420,5405,42429006,42429002,13.80,8.78,85.56,13.87,8.83
9676,5420,5428,42429006,42429011,9.94,8.84,70.19,15.80,14.05
9677,5420,5481,42429006,42436812,8.33,6.86,84.82,22.77,18.76
9678,5421,5191,42439924,42435873,9.72,4.24,265.95,61.20,26.69
9679,5421,5389,42439924,42439922,13.33,9.53,78.87,13.24,9.46
9680,5422,5440,42434389,4207945899,20.80,7.33,56.88,6.12,2.16
9681,5422,5461,42434389,5481998059,19.85,10.58,62.16,7.01,3.74
9682,5423,5352,42433510,3519902039,17.02,4.20,93.14,12.24,3.02
9683,5424,5330,2328595430,42437801,15.44,6.77,110.81,16.05,7.04
9684,5425,5196,42440381,2141026514,10.40,3.92,257.12,55.30,20.85
9685,5425,5393,42440381,42433779,17.87,8.87,78.78,9.86,4.89
9686,5426,5455,42443821,42450080,18.62,10.14,78.32,9.41,5.12
9687,5426,5556,42443821,5482291246,10.50,6.59,176.38,37.57,23.59
9688,5427,5421,2141026495,42439924,10.98,6.53,14.15,2.88,1.71
9689,5427,5458,2141026495,2141026548,17.52,6.96,80.51,10.28,4.08
9690,5428,5310,42429011,42427168,8.26,5.40,128.98,34.94,22.85
9691,5428,5420,42429011,42429006,16.09,7.11,70.19,9.76,4.31
9692,5428,5432,42429011,42429013,13.17,7.40,17.77,3.02,1.69
9693,5429,5425,3099327935,42440381,8.88,5.17,13.72,3.46,2.01
9694,5429,5459,3099327935,3099326122,19.67,7.74,77.91,8.86,3.49
9695,5430,5436,595729852,42428134,14.07,7.12,16.92,2.69,1.36
9696,5430,5445,595729852,42436301,6.75,2.67,19.93,6.61,2.62
9697,5431,5406,42433044,42433043,18.46,4.93,76.20,9.23,2.46
9698,5431,5464,42433044,42429466,9.60,6.89,80.78,18.82,13.51
9699,5431,5534,42433044,42455245,5.54,3.17,134.00,54.10,30.99
9700,5432,5428,42429013,42429011,11.49,6.89,17.77,3.46,2.07
9701,5432,5456,42429013,42429017,7.56,6.62,79.30,23.47,20.54
9702,5433,5418,589928029,589928041,6.26,7.33,27.40,9.79,11.46
9703,5433,5434,589928029,5481939501,20.23,7.54,4.91,0.54,0.20
9704,5434,5466,5481939501,589928030,19.64,7.49,73.85,8.41,3.21
9705,5435,5336,42447418,42428980,9.00,4.70,130.13,32.34,16.88
9706,5435,5409,42447418,42455238,13.54,6.90,76.09,12.57,6.41
9707,5435,5467,42447418,42454622,14.72,6.19,75.31,11.44,4.81
9708,5436,5535,42428134,42428144,15.15,5.13,224.57,33.16,11.22
9709,5437,5408,42438772,42447207,16.40,7.30,79.72,10.87,4.84
9710,5437,5506,42438772,5482291303,12.98,7.85,96.56,16.64,10.06
9711,5438,5411,42442702,42437319,15.62,9.13,76.68,10.98,6.41
9712,5438,5450,42442702,42442703,18.85,4.92,24.84,2.95,0.77
9713,5439,5314,42446187,42438235,8.85,5.73,153.58,38.81,25.12
9714,5439,5470,42446187,42446190,15.55,8.67,82.48,11.87,6.62
9715,5440,5452,4207945899,42456110,19.93,8.00,23.93,2.69,1.08
9716,5441,5369,5522139153,3099327930,6.67,4.63,101.79,34.11,23.67
9717,5441,5490,5522139153,5463851654,23.22,4.74,64.86,6.25,1.27
9718,5442,5415,42433513,5482216773,17.66,4.53,40.26,5.10,1.31
9719,5442,5423,42433513,42433510,17.37,2.72,87.22,11.23,1.76
9720,5443,5413,42427196,42427190,12.12,7.21,141.08,26.03,15.48
9721,5443,5469,42427196,42427206,15.40,7.63,142.91,20.76,10.28
9722,5444,5416,42446337,42449627,9.25,6.21,81.51,19.72,13.24
9723,5444,5481,42446337,42436812,11.21,7.28,85.87,17.13,11.12
9724,5445,5453,42436301,1763608189,12.23,5.12,5.79,1.06,0.44
9725,5446,5418,589928040,589928041,9.66,7.15,78.75,18.23,13.49
9726,5446,5466,589928040,589928030,10.86,6.43,27.49,5.66,3.35
9727,5447,5366,42435898,42438018,10.06,5.27,112.89,25.09,13.14
9728,5447,5419,42435898,42435894,18.19,8.91,79.15,9.73,4.77
9729,5447,5482,42435898,589927879,16.70,7.95,83.96,11.25,5.35
9730,5448,5421,42439225,42439924,15.76,10.32,80.38,11.41,7.47
9731,5448,5458,42439225,2141026548,11.91,6.00,16.22,3.05,1.53
9732,5449,5263,42443085,42450071,11.84,5.20,215.94,40.79,17.92
9733,5449,5414,42443085,4207962275,15.97,7.46,88.77,12.43,5.80
9734,5449,5644,42443085,42456115,7.65,3.65,228.67,66.84,31.92
9735,5450,5438,42442703,42442702,18.90,6.69,24.84,2.94,1.04
9736,5450,5477,42442703,2075592658,17.17,5.67,77.19,10.06,3.32
9737,5451,5401,42439721,42439718,25.32,3.70,131.96,11.66,1.70
9738,5451,5474,42439721,42439724,21.32,5.27,94.29,9.89,2.45
9739,5452,5398,42456110,5481998068,17.52,4.86,79.40,10.14,2.81
9740,5452,5468,42456110,4207945900,20.54,7.40,43.68,4.76,1.71
9741,5453,5508,1763608189,42427212,7.46,4.93,76.02,22.80,15.08
9742,5454,5425,42438275,42440381,16.98,9.05,77.69,10.24,5.45
9743,5454,5459,42438275,3099326122,15.37,6.16,13.91,2.02,0.81
9744,5455,5390,42450080,3903057548,17.55,4.68,93.57,11.92,3.18
9745,5455,5487,42450080,42445196,17.25,10.44,79.42,10.30,6.23
9746,5456,5432,42429017,42429013,13.20,6.07,79.30,13.43,6.18
9747,5456,5457,42429017,595473330,12.24,7.38,7.02,1.28,0.77
9748,5456,5479,42429017,5590991391,17.21,6.29,34.14,4.44,1.62
9749,5457,5456,595473330,42429017,14.44,7.50,7.02,1.09,0.57
9750,5457,5494,595473330,595473133,11.23,8.07,70.72,14.08,10.12
9751,5458,5475,2141026548,4207863948,19.73,5.65,37.91,4.30,1.23
9752,5459,5484,3099326122,4207863939,17.36,8.37,53.64,6.91,3.33
9753,5459,5504,3099326122,5522138336,19.16,4.08,58.82,6.87,1.46
9754,5460,5404,42444028,42449127,16.60,5.83,88.36,11.91,4.18
9755,5460,5526,42444028,42449139,20.80,5.07,91.55,9.85,2.40
9756,5461,5488,5481998059,42426804,12.72,11.71,30.41,5.35,4.92
9757,5462,5454,4207863938,42438275,16.83,9.30,30.62,4.07,2.25
9758,5463,5408,5482291259,42447207,8.23,6.98,79.70,21.67,18.38
9759,5464,5382,42429466,42429474,12.28,8.53,116.67,21.24,14.76
9760,5464,5431,42429466,42433044,14.47,6.10,80.78,12.49,5.27
9761,5464,5498,42429466,42433046,13.61,7.78,82.68,13.59,7.76
9762,5465,5449,4207669594,42443085,15.46,7.77,43.99,6.36,3.20
9763,5466,5496,589928030,589928033,17.09,8.45,79.80,10.45,5.17
9764,5466,5587,589928030,42447209,8.17,4.95,143.23,39.21,23.77
9765,5467,5435,42454622,42447418,14.35,7.19,75.31,11.74,5.88
9766,5467,5499,42454622,42434992,11.37,6.72,80.76,15.88,9.39
9767,5467,5585,42454622,42435198,10.98,5.88,140.86,28.69,15.36
9768,5468,5485,4207945900,42449427,19.18,7.61,38.09,4.44,1.76
9769,5469,5443,42427206,42427196,16.06,7.48,142.91,19.90,9.27
9770,5469,5508,42427206,42427212,16.85,7.63,199.12,26.43,11.97
9771,5470,5394,42446190,5481922057,15.31,5.10,114.16,16.67,5.55
9772,5471,5397,42444457,4207752448,11.03,6.28,110.55,22.42,12.76
9773,5471,5437,42444457,42438772,17.21,7.33,86.72,11.27,4.80
9774,5471,5521,42444457,4215812466,16.27,7.55,67.25,9.25,4.29
9775,5472,5442,42427012,42433513,18.68,3.86,116.89,14.00,2.89
9776,5473,5411,5748721453,42437319,7.64,5.59,93.09,27.24,19.90
9777,5473,5522,5748721453,42437316,11.09,3.01,66.49,13.41,3.64
9778,5474,5329,42439724,42442684,10.74,5.69,191.62,39.90,21.14
9779,5474,5451,42439724,42439721,24.81,3.92,94.29,8.50,1.34
9780,5474,5501,42439724,42439728,17.34,9.54,91.76,11.84,6.51
9781,5475,5492,4207863948,2141026509,20.48,7.54,40.90,4.47,1.65
9782,5476,5413,42430951,42427190,4.71,5.54,82.68,39.30,46.29
9783,5476,5527,42430951,42444081,9.35,8.18,63.14,15.11,13.23
9784,5477,5450,2075592658,42442703,14.45,9.58,77.19,11.95,7.92
9785,5477,5489,2075592658,42432223,18.21,5.72,21.74,2.67,0.84
9786,5478,5377,589928039,2799368116,6.03,3.06,141.48,52.47,26.62
9787,5478,5446,589928039,589928040,8.78,7.08,79.37,20.23,16.31
9788,5479,5546,5590991391,42449634,14.06,8.54,88.39,14.06,8.54
9789,5480,5259,42434306,42434308,7.81,1.93,263.27,75.40,18.60
9790,5480,5448,42434306,42439225,19.52,10.08,78.97,9.05,4.67
9791,5481,5444,42436812,42446337,13.65,8.42,85.87,14.07,8.68
9792,5481,5511,42436812,42449631,13.36,7.59,79.48,13.30,7.55
9793,5481,5577,42436812,42433058,9.59,6.28,118.78,27.70,18.13
9794,5482,5399,589927879,5890746369,13.26,3.79,120.68,20.36,5.82
9795,5482,5447,589927879,42435898,18.38,8.15,83.96,10.22,4.53
9796,5482,5531,589927879,5691974669,18.87,7.51,111.36,13.20,5.25
9797,5482,5661,589927879,589927878,9.97,5.16,200.07,44.88,23.21
9798,5483,5311,42443088,42449840,9.35,4.53,216.05,51.71,25.08
9799,5483,5465,42443088,4207669594,18.39,6.78,40.51,4.93,1.82
9800,5484,5493,4207863939,3099327965,14.34,8.88,26.24,4.09,2.53
9801,5485,5512,42449427,4207948393,16.95,7.90,69.11,9.12,4.25
9802,5486,5270,42440385,2141026502,8.82,3.66,258.72,65.64,27.22
9803,5486,5462,42440385,4207863938,19.95,6.25,49.25,5.52,1.73
9804,5486,5493,42440385,3099327965,9.73,6.21,14.51,3.34,2.13
9805,5487,5518,42445196,42450083,14.64,10.19,80.55,12.30,8.56
9806,5487,5591,42445196,5482291251,16.73,5.64,123.04,16.45,5.55
9807,5488,5515,42426804,42426805,12.40,4.76,75.42,13.61,5.23
9808,5489,5477,42432223,2075592658,19.81,6.17,21.74,2.46,0.76
9809,5489,5507,42432223,42442710,13.95,7.67,51.24,8.22,4.52
9810,5489,5529,42432223,42432220,11.79,3.52,100.03,18.98,5.67
9811,5490,5441,5463851654,5522139153,19.33,6.32,64.86,7.51,2.46
9812,5490,5503,5463851654,5463851652,23.09,4.61,21.37,2.07,0.41
9813,5491,5524,42427834,42445585,19.17,5.58,78.38,9.15,2.66
9814,5492,5480,2141026509,42434306,9.32,4.38,17.65,4.24,1.99
9815,5492,5523,2141026509,2141026522,22.68,7.95,79.58,7.85,2.75
9816,5493,5486,3099327965,42440385,8.38,4.84,14.51,3.88,2.24
9817,5493,5528,3099327965,3099326126,12.16,7.98,81.14,14.92,9.79
9818,5493,5747,3099327965,42426968,16.51,3.81,275.36,37.31,8.62
9819,5494,5457,595473133,595473330,14.32,7.51,70.72,11.05,5.79
9820,5494,5500,595473133,42429023,16.53,7.56,7.22,0.98,0.45
9821,5495,5247,42426665,4515465264,13.44,5.69,491.74,81.83,34.65
9822,5495,5559,42426665,2348568357,29.99,4.23,87.42,6.52,0.92
9823,5495,5586,42426665,373850892,36.13,5.04,124.98,7.74,1.08
9824,5496,5478,589928033,589928039,11.04,6.24,25.95,5.25,2.97
9825,5496,5533,589928033,589928034,17.75,8.58,78.86,9.94,4.80
9826,5497,5486,4207863941,42440385,17.67,6.71,35.33,4.47,1.70
9827,5498,5464,42433046,42429466,17.56,8.20,82.68,10.53,4.92
9828,5498,5536,42433046,42433057,16.95,6.91,82.11,10.84,4.42
9829,5498,5621,42433046,42454611,9.43,4.66,133.91,31.77,15.70
9830,5499,5406,42434992,42433043,11.46,5.26,135.05,26.37,12.12
9831,5499,5467,42434992,42454622,14.20,6.96,80.76,12.72,6.23
9832,5499,5534,42434992,42455245,13.71,5.89,76.31,12.45,5.35
